PersonID,date,hSample,Q1,Q2,Q2r8oe,Q3,dmaDataZIP_CODEc1,dmaDataDMA_NAMEc1,dmaDataSTATE_CODEc1,dmaDataSTATE_ABVc1,dmaDataCOUNTY_CODEc1,dmaDataCOUNTY_NAMEc1,dmaDataCOUNTY_SIZEc1,dmaDataNMR_TERR_CODEc1,dmaDataDMA_RANKc1,dmaDataMETRO_INDICATORc1,region4,region9,STATE,DMA,Q4r1,Q4r2,Q4r3,Q4r4,Q4r5,Q4r5oe,Q5,Q6,Q7Ar1,Q7Ar2,Q7Ar3,Q7Ar4,Q7Ar5,Q7Ar6,Q7Ar7,Q7Ar8,Q7Ar9,Q7Ar10,Q7Ar11,Q7Ar12,Q7Ar13,Q7Ar14,Q7Ar15,Q7Ar15oe,Q7Br1,Q7Br2,Q7Br3,Q7Br4,Q7Br5,Q7Br6,Q7Br7,Q7Br8,Q7Br8oe,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,Q8r6,Q8r7,Q8r7oe,Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r7oe,Q11,Q12,Q13,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r6oe,Q15,Q16,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q18,Q18r4oe,Q19,Q20,Q21r1,Q21r2,Q21r3,Q21r4,Q21r5,Q21r6,Q21r7,Q21r6oe,Q22r1,Q22r2,Q22r3,Q22r4,Q22r5,Q22r6,Q22r6oe,Q23r1,Q23r2,Q23r3,Q23r4,Q23r5,Q23r6,Q23r7,Q23r8,Q23r9,Q23r10,Q23r11,Q23r12,Q23r12oe,Q24r1,Q24r2,Q24r3,Q24r4,Q24r5,Q24r6,Q24r7,Q24ar1,Q24ar2,Q24ar3,Q24ar4,Q24ar5,Q24ar6,Q24ar7,Q24br1c1,Q24br1c2,Q24br1c3,Q24br1c4,Q24br1c5,Q24br1c6,Q24br1c7,Q24br2c1,Q24br2c2,Q24br2c3,Q24br2c4,Q24br2c5,Q24br2c6,Q24br2c7,Q24br3c1,Q24br3c2,Q24br3c3,Q24br3c4,Q24br3c5,Q24br3c6,Q24br3c7,Q24br4c1,Q24br4c2,Q24br4c3,Q24br4c4,Q24br4c5,Q24br4c6,Q24br4c7,Q24br5c1,Q24br5c2,Q24br5c3,Q24br5c4,Q24br5c5,Q24br5c6,Q24br5c7,Q24br6c1,Q24br6c2,Q24br6c3,Q24br6c4,Q24br6c5,Q24br6c6,Q24br6c7,Q24br7c1,Q24br7c2,Q24br7c3,Q24br7c4,Q24br7c5,Q24br7c6,Q24br7c7,Q24bOtherr1,Q24bOtherr2,Q24bOtherr3,Q24bOtherr4,Q24bOtherr5,Q24bOtherr6,Q24bOtherr7,Q25r1,Q25r2,Q25r3,Q25r4,Q25r5,Q25r6,Q25r7,Q25a,Q25b,Q25c,Q26r1,Q26r2,Q26r3,Q26r4,Q26r5,Q26r6,Q26r7,Q26r8,Q27r1,Q27r2,Q27r3,Q27r4,Q27r5,Q27r6,Q27r7,Q28r1,Q28r2,Q28r3,Q28r4,Q28r5,Q28r6,Q28r7,Q29r1,Q29r2,Q29r3,Q29r4,Q29r5,Q29r6,Q29r7,Q29r8,Q29r9,Q29r10,Q29r11,Q29r12,Q29r13,Q29r14,Q29r15,Q29ar1,Q29ar2,Q29ar3,Q30r1,Q30r2,Q31,Q32r1,Q33r1,Q33r2,Q33r3,Q33r4,Q33r5,Q33r6,Q33r6oe,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,vdropout,vrncurqid,source,ipAddress,decLang,list,userAgent
175,3/7/2017 15:02,RN Sample,Physician,"Primary Care (GP, FP, IM)",,19008,19008,PHILADELPHIA,37,PA,45,DELAWARE,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,1,hundreds of others,5-9,Increased,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,1,0,1,0,0,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,1,0,1,0,0,0,,Always,3,4,1,2,2,3,4,5,4,2,5,5,5,4,1,3,5,By you alone,,Yes,a nearby Cardiologist started treating these,1,1,1,1,1,0,0,,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,,Not Familiar,Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,1 - 2 Patients/Month,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,"local vascular surgeon, local cardiologist",Yes,,,1,,,,,,0,,Less than once every 3 months,,,,,,,Somewhat valuable,,,,,,3,3,Do not describe them at all1,3,3,2,3,2,4,3,3,3,4,3,3,NO,NO,YES,2,3,29,8,0,1,0,0,0,0,,Research Now (STS) (list=1),550.7409089,Windows 7,,Chrome,,Desktop,Other/Desktop,3/7/2017 14:53,,Q33,,65.157.102.6,,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
176,3/7/2017 16:04,RN Sample,Physician,Internal Medicine,,11507,11507,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,10-14,Remained the same,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,0,0,1,0,0,0,,Always,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,By you alone,,Yes,Location,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,,Somewhat Familiar,Familiar,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Familiar,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,Yes,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,1,0,0,0,0,0,,Research Now (STS) (list=1),315.9813089,iPhone/iPad,,Safari,,Smartphone,iOS,3/7/2017 15:59,,iEnd,,166.137.252.109,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
177,3/8/2017 1:11,RN Sample,Physician,Other (Please specify),Emergency Medicine,11733,11733,NEW YORK,31,NY,103,SUFFOLK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,1,trauma,1-4,Remained the same,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,1,"None; if I make the diagnosis with the help of the vascular lab, I then refer the patient",Yes,,,,,,,,,Yes,More than 10 years,Remained the same,0,1,1,0,0,0,,Sometimes,2,4,1,3,4,4,3,4,4,2,3,5,4,4,4,3,4,By you along with your practice administrators,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"None, I know only the vascular clinic in my institution",Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3,0,0,0,0,0,1,In the Emergency Department of my Hospital,Research Now (STS) (list=1),525.1861882,Windows 10,,Chrome,,Desktop,Other/Desktop,3/7/2017 19:34,,iEnd,,108.41.13.49,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
178,3/7/2017 22:33,RN Sample,Physician,Other (Please specify),Emergency,22201,22201,"WASHINGTON, DC (HAGRSTWN)",45,VA,13,ARLINGTON,6,1,7,M,South,SA,Virginia,"511 Washington, DC (Hagerstown, MD)",1,1,1,1,1,All conditions,10-14,Remained the same,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,1,0,,1,1,0,0,0,0,0,,Yes,,,,,,,,,No,3-5 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,4,1,4,4,5,4,4,3,1,3,3,4,3,1,5,3,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,I have not referred any Patients,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,0,1,0,0,0,,Research Now (STS) (list=1),286.5587561,iPhone/iPad,,Other Mozilla or Netscape,,Smartphone,iOS,3/7/2017 22:28,,iEnd,,71.191.195.240,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 eRewards/4.2.4"
179,3/8/2017 8:27,RN Sample,Physician,"Primary Care (GP, FP, IM)",,48226,48226,DETROIT,21,MI,163,WAYNE,6,2,13,M,Midwest,ENC,Michigan,"505 Detroit, MI",1,1,1,1,0,,25 or more,Increased,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,1,0,1,0,,1,1,0,1,0,1,0,,Yes,,,,,,,,,Yes,3-5 years,Increased,1,1,0,1,0,0,,Always,30,4,5,4,4,4,4,4,5,5,3,4,3,4,5,5,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,Yes,i was change because fvdfv wsftrh,1,0,1,1,0,0,0,,1,1,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,0,,Very Familiar,Very Familiar,Familiar,Very Familiar,Very Familiar,Familiar,Very Familiar,3 - 4 Patients/Month,3 - 4 Patients/Month,5+ Patients/Month,3 - 4 Patients/Month,3 - 4 Patients/Month,5+ Patients/Month,3 - 4 Patients/Month,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,,,,,,,5,4,4,5,5,4,5,no thing imfdhrh,Yes,,0,1,1,0,0,0,0,0,,Once a month or more,Once a month or more,,,,,,Somewhat valuable,Extremely valuable,,,,,4,4,3,4,4,Describe them very well5,4,Describe them very well5,4,3,Describe them very well5,Describe them very well5,4,4,4,YES,NO,NO,Extremely helpful5,4,15,40,1,0,1,1,0,0,,Research Now (STS) (list=1),532.2893856,Windows 7,,Firefox,,Desktop,Other/Desktop,3/8/2017 8:18,,iEnd,,172.102.196.154,,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0
180,3/8/2017 15:45,RN Sample,Physician,"Primary Care (GP, FP, IM)",,46282,46282,INDIANAPOLIS,13,IN,97,MARION,7,2,27,M,Midwest,ENC,Indiana,"527 Indianapolis, IN",1,1,0,0,0,,5-9,Increased,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,6-10 years,Increased,1,1,1,0,0,0,,Always,4,4,3,4,3,4,4,4,3,4,4,3,4,3,2,2,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,,Familiar,Familiar,Somewhat Familiar,Not Familiar,Somewhat Familiar,Familiar,Somewhat Familiar,I have not referred any Patients,3 - 4 Patients/Month,I have not referred any Patients,,I have not referred any Patients,3 - 4 Patients/Month,I have not referred any Patients,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,4,,,,4,,Iu health vascular,Yes,,0,0,0,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,0,0,0,0,1,0,,Research Now (STS) (list=1),938.497504,iPhone/iPad,,Safari,,Smartphone,iOS,3/8/2017 15:29,,Q33,,98.253.0.30,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
181,3/8/2017 20:58,RN Sample,Physician,"Primary Care (GP, FP, IM)",,46237,46237,INDIANAPOLIS,13,IN,97,MARION,7,2,27,M,Midwest,ENC,Indiana,"527 Indianapolis, IN",1,1,1,1,0,,5-9,Increased,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,1,1,1,0,1,0,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,1,0,1,0,0,0,,Always,3,5,2,3,5,4,4,5,4,1,5,5,4,5,3,4,5,By you alone,,Yes,added options as more options developed,0,1,0,1,0,0,0,,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,,I have not referred any Patients,,,,I have not referred any Patients,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,colleague,,,,,,,,,none,No,the unknowns of faculty and procedures,,0,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,0,0,1,0,0,0,,Research Now (STS) (list=1),341.6878605,Windows 10,,MS Edge,,Desktop,Other/Desktop,3/8/2017 20:52,,iEnd,,68.45.140.34,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
182,3/9/2017 8:47,RN Sample,Physician,Other (Please specify),emergency,19141,19141,PHILADELPHIA,37,PA,101,PHILADELPHIA,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,25 or more,Increased,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,1,0,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,3-5 years,Remained the same,1,1,1,0,0,0,,Always,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,1,0,0,0,0,,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Familiar,Somewhat Familiar,,I have not referred any Patients,,,,I have not referred any Patients,I have not referred any Patients,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,Yes,,,0,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,0,0,1,0,0,0,,Research Now (STS) (list=1),200.2492266,Windows 7,,Chrome,,Desktop,Other/Desktop,3/9/2017 8:44,,iEnd,,209.71.38.32,,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
183,3/9/2017 9:43,RN Sample,Physician,"Primary Care (GP, FP, IM)",,20186,20186,"WASHINGTON, DC (HAGRSTWN)",45,VA,47,CULPEPER,9,4,7,M,South,SA,Virginia,"511 Washington, DC (Hagerstown, MD)",1,1,1,1,0,,25 or more,Remained the same,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,1,0,,0,1,0,0,0,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,0,1,1,0,0,0,,Always,2,3,2,5,4,3,4,2,2,2,2,5,2,3,2,2,5,By you alone,,No,,0,1,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Familiar,Familiar,Somewhat Familiar,Not Familiar,,,,I have not referred any Patients,1 - 2 Patients/Month,I have not referred any Patients,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,anecdotal report of a patient treated before coming to my practice,,conference poster presentation,,,,,,4,,,Georgetown University Medstar,Yes,,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,18,1,0,1,0,0,0,,Research Now (STS) (list=1),380.8616052,Windows 10,,Chrome,,Desktop,Other/Desktop,3/9/2017 9:36,,iEnd,,73.152.40.152,,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
184,3/9/2017 15:26,RN Sample,Physician,"Primary Care (GP, FP, IM)",,20746,20746,"WASHINGTON, DC (HAGRSTWN)",19,MD,33,PRINCE GEORGE,6,1,7,M,South,SA,Maryland,"511 Washington, DC (Hagerstown, MD)",1,1,0,1,0,,1-4,Remained the same,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,,1,1,1,0,1,0,0,,Yes,,,,,,,,,Yes,6-10 years,Remained the same,1,1,1,0,0,0,,Sometimes,2,4,1,3,5,3,5,3,4,5,5,5,5,5,3,5,5,By you alone,,No,,1,1,1,1,1,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,,Not Familiar,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,,1 - 2 Patients/Month,I have not referred any Patients,I have not referred any Patients,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,ads,ads,ads,,,,,3,,,,,,,Yes,,,0,0,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,1,0,0,0,0,0,,Research Now (STS) (list=1),419.5989163,Windows 7,,Firefox,,Desktop,Other/Desktop,3/9/2017 15:19,,iEnd,,73.212.131.206,,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0
185,3/10/2017 9:31,RN Sample,Physician,"Primary Care (GP, FP, IM)",,48209,48209,DETROIT,21,MI,163,WAYNE,6,2,13,M,Midwest,ENC,Michigan,"505 Detroit, MI",1,1,1,0,0,,1-4,Remained the same,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,1,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,6-10 years,Remained the same,1,1,1,0,0,0,,Always,1,3,3,4,5,5,5,3,3,3,3,5,5,3,3,5,5,By you alone,,No,,1,1,0,1,1,0,0,,1,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allure and Vascular surgeons with hospitals in my area.,No,Insurance coverage.,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,1,0,0,0,0,,Research Now (STS) (list=1),341.9844303,Windows 10,,MS Edge,,Desktop,Other/Desktop,3/10/2017 9:26,,iEnd,,70.90.141.246,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"
186,3/10/2017 15:18,RN Sample,Physician,Internal Medicine,,10550,10550,NEW YORK,31,NY,5,BRONX,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,25 or more,Increased,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,1,0,,1,1,1,0,0,1,0,,Yes,,,,,,,,,Yes,1-2 years,Increased,0,0,1,0,0,0,,Always,2,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,,Not Familiar,Somewhat Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Familiar,Somewhat Familiar,,I have not referred any Patients,I have not referred any Patients,,,I have not referred any Patients,I have not referred any Patients,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,Heard about them form colleague,Heard from colleague,,,,Heard from colleague,,,,,,,,,No,I like to know about my patient satisfaction,,0,0,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,1,1,1,0,,Research Now (STS) (list=1),776.344553,iPhone/iPad,,Safari,,Smartphone,iOS,3/10/2017 15:05,,iEnd,,172.56.34.80,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
187,3/11/2017 8:48,RN Sample,Physician,"Primary Care (GP, FP, IM)",,10021,10021,NEW YORK,31,NY,61,NEW YORK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,10-14,Increased,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,1,1,1,0,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,0,0,1,0,0,0,,Always,3,5,3,4,5,5,5,4,4,5,5,5,5,5,4,3,5,By you alone,,Yes,retirement of vascular surgeons,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,,Familiar,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Familiar,Very Familiar,Very Familiar,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ads,ds,ads,adsa,ads,,,,,,,,,,NYU Langone,Yes,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,0,1,0,0,0,0,,Research Now (STS) (list=1),449.7029059,Windows 10,,MS Edge,,Desktop,Other/Desktop,3/11/2017 8:41,,iEnd,,70.45.167.97,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
188,3/11/2017 9:25,RN Sample,Physician,Other (Please specify),ER,23452,23452,NORFOLK-PORTSMTH-NEWPT NWS,45,VA,186,VIRGINIA BCH,7,4,42,M,South,SA,Virginia,"544 Norfolk-Portsmouth-Newport News, VA",1,1,1,1,0,,10-14,Increased,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,1,0,,1,1,0,0,0,1,0,,Yes,,,,,,,,,Yes,3-5 years,Increased,0,0,1,0,0,0,,Sometimes,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,No,.,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,0,1,0,0,0,,Research Now (STS) (list=1),194.7987909,iPhone/iPad,,Safari,,Smartphone,iOS,3/11/2017 9:22,,iEnd,,65.128.64.93,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/56.0.2924.79 Mobile/13G36 Safari/601.1.46"
189,3/11/2017 21:17,RN Sample,Physician,Internal Medicine,,20017,20017,"WASHINGTON, DC (HAGRSTWN)",8,DC,1,DIS OF COL,6,1,7,M,South,SA,District of Columbia,"511 Washington, DC (Hagerstown, MD)",1,1,1,1,0,,5-9,Increased,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,0,,Yes,,,,,,,,,Yes,1-2 years,Remained the same,0,0,1,0,0,0,,Always,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,Yes,More education,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,,Familiar,Familiar,Familiar,Familiar,Not Familiar,Familiar,Familiar,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,1 - 2 Patients/Month,,I have not referred any Patients,I have not referred any Patients,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,4,,,,Don't know,No,Don't know,0,0,0,1,,0,0,0,,,,Once a month or more,,,,,,,Somewhat valuable,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,YES,NO,NO,4,4,1,2,0,0,1,0,0,0,,Research Now (STS) (list=1),548.6959317,iPhone/iPad,,Safari,,Smartphone,iOS,3/11/2017 21:08,,iEnd,,173.66.251.166,,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/56.0.2924.79 Mobile/14D27 Safari/602.1"
